"filename", "language", "C#", "JSON", "ShaderLab", "HLSL", "Markdown", "XML", "HTML", "comment", "blank", "total"
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Pathfinders\RandomPath.cs", "C#", 153, 0, 0, 0, 0, 0, 0, 73, 57, 283
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Pathfinders\XPath.cs", "C#", 97, 0, 0, 0, 0, 0, 0, 100, 31, 228
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\RVO\RVOController.cs", "C#", 235, 0, 0, 0, 0, 0, 0, 232, 60, 527
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\RVO\RVONavmesh.cs", "C#", 71, 0, 0, 0, 0, 0, 0, 30, 17, 118
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\RVO\RVOObstacle.cs", "C#", 162, 0, 0, 0, 0, 0, 0, 98, 55, 315
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\RVO\RVOSimulator.cs", "C#", 116, 0, 0, 0, 0, 0, 0, 56, 25, 197
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\RVO\RVOSquareObstacle.cs", "C#", 41, 0, 0, 0, 0, 0, 0, 5, 10, 56
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\TurnBased\BlockManager.cs", "C#", 97, 0, 0, 0, 0, 0, 0, 49, 24, 170
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\TurnBased\SingleNodeBlocker.cs", "C#", 32, 0, 0, 0, 0, 0, 0, 30, 8, 70
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\AnimationLinkTraverser.cs", "C#", 47, 0, 0, 0, 0, 0, 0, 14, 14, 75
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\AstarChecksum.cs", "C#", 12, 0, 0, 0, 0, 0, 0, 6, 4, 22
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\AstarMemory.cs", "C#", 50, 0, 0, 0, 0, 0, 0, 48, 12, 110
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\AstarParallel.cs", "C#", 72, 0, 0, 0, 0, 0, 0, 25, 11, 108
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\AstarProfiler.cs", "C#", 145, 0, 0, 0, 0, 0, 0, 45, 36, 226
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\DotNetReplacements.cs", "C#", 118, 0, 0, 0, 0, 0, 0, 11, 35, 164
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\DynamicGridObstacle.cs", "C#", 127, 0, 0, 0, 0, 0, 0, 73, 36, 236
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\Funnel.cs", "C#", 267, 0, 0, 0, 0, 0, 0, 91, 75, 433
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\GraphGizmoHelper.cs", "C#", 125, 0, 0, 0, 0, 0, 0, 18, 22, 165
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\GraphUpdateUtilities.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 61, 15, 110
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\PathUtilities.cs", "C#", 263, 0, 0, 0, 0, 0, 0, 193, 81, 537
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\ProceduralGridMover.cs", "C#", 199, 0, 0, 0, 0, 0, 0, 133, 50, 382
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\ProfileHelper.cs", "C#", 99, 0, 0, 0, 0, 0, 0, 5, 20, 124
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\RetainedGizmos.cs", "C#", 243, 0, 0, 0, 0, 0, 0, 80, 54, 377
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\Utilities\UnityReferenceHelper.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 6, 5, 41
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\link.xml", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 22
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\AstarPathfindingProject\package.json", "JSON", 0, 42, 0, 0, 0, 0, 0, 0, 0, 42
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Customizable Skybox\Stylized Sky\Shaders\Stylized Sky.shader", "ShaderLab", 0, 0, 86, 0, 0, 0, 0, 5, 19, 110
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModuleAudio.cs", "C#", 98, 0, 0, 0, 0, 0, 0, 80, 25, 203
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModuleEPOOutline.cs", "C#", 109, 0, 0, 0, 0, 0, 0, 18, 20, 147
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModulePhysics.cs", "C#", 137, 0, 0, 0, 0, 0, 0, 60, 20, 217
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModulePhysics2D.cs", "C#", 125, 0, 0, 0, 0, 0, 0, 51, 18, 194
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModuleSprite.cs", "C#", 63, 0, 0, 0, 0, 0, 0, 17, 14, 94
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModuleUI.cs", "C#", 390, 0, 0, 0, 0, 0, 0, 203, 70, 663
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModuleUnityVersion.cs", "C#", 264, 0, 0, 0, 0, 0, 0, 99, 41, 404
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Demigiant\DOTween\Modules\DOTweenModuleUtils.cs", "C#", 123, 0, 0, 0, 0, 0, 0, 27, 18, 168
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Base\Joystick.cs", "C#", 130, 0, 0, 0, 0, 0, 0, 0, 20, 150
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Editor\DynamicJoystickEditor.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Editor\FloatingJoystickEditor.cs", "C#", 19, 0, 0, 0, 0, 0, 0, 0, 2, 21
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Editor\JoystickEditor.cs", "C#", 55, 0, 0, 0, 0, 0, 0, 0, 9, 64
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Editor\VariableJoystickEditor.cs", "C#", 31, 0, 0, 0, 0, 0, 0, 0, 6, 37
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Joysticks\DynamicJoystick.cs", "C#", 35, 0, 0, 0, 0, 0, 0, 0, 6, 41
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Joysticks\FixedJoystick.cs", "C#", 6, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Joysticks\FloatingJoystick.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 3, 26
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Joystick Pack\Scripts\Joysticks\VariableJoystick.cs", "C#", 53, 0, 0, 0, 0, 0, 0, 0, 10, 63
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Native SerializableDictionary [Classless]\Readme.md", "Markdown", 0, 0, 0, 0, 13, 0, 0, 0, 2, 15
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Native SerializableDictionary [Classless]\Scripts\Examples\BasicUsageExample.cs", "C#", 81, 0, 0, 0, 0, 0, 0, 12, 8, 101
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Native SerializableDictionary [Classless]\Scripts\Examples\Behaviours\ExampleMonoBehaviour.cs", "C#", 20, 0, 0, 0, 0, 0, 0, 9, 8, 37
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Native SerializableDictionary [Classless]\Scripts\Examples\Data Objects\DummyGameItem.cs", "C#", 65, 0, 0, 0, 0, 0, 0, 7, 5, 77
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Native SerializableDictionary [Classless]\Scripts\Examples\ScriptableObjects\ExampleScriptableObject.cs", "C#", 34, 0, 0, 0, 0, 0, 0, 16, 5, 55
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Native SerializableDictionary [Classless]\Scripts\SerializableDictionary.cs", "C#", 122, 0, 0, 0, 0, 0, 0, 86, 21, 229
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\Native SerializableDictionary [Classless]\Scripts\SerializableKVP.cs", "C#", 72, 0, 0, 0, 0, 0, 0, 19, 4, 95
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\README.html", "HTML", 0, 0, 0, 0, 0, 0, 1584, 0, 64, 1648
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\AllowNestingAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\AnimatorParamAttribute.cs", "C#", 21, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\CurveRangeAttribute.cs", "C#", 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\DrawerAttribute.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 3, 2, 12
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\DropdownAttribute.cs", "C#", 47, 0, 0, 0, 0, 0, 0, 0, 11, 58
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\EnumFlagsAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\Expandable.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\HorizontalLineAttribute.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\InfoBoxAttribute.cs", "C#", 21, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\InputAxisAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\LayerAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\MinMaxSliderAttribute.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\ProgressBarAttribute.cs", "C#", 32, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\ResizableTextAreaAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\SceneAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\ShowAssetPreviewAttribute.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\SortingLayerAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes\TagAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes_SpecialCase\ButtonAttribute.cs", "C#", 21, 0, 0, 0, 0, 0, 0, 9, 4, 34
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes_SpecialCase\ReorderableListAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes_SpecialCase\ShowNativePropertyAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes_SpecialCase\ShowNonSerializedFieldAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\DrawerAttributes_SpecialCase\SpecialCaseDrawerAttribute.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\INaughtyAttribute.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\BoxGroupAttribute.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\DisableIfAttribute.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\EnableIfAttribute.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\EnableIfAttributeBase.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 3, 7, 40
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\FoldoutAttribute.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\HideIfAttribute.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\IGroupAttribute.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\LabelAttribute.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\MetaAttribute.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\OnValueChangedAttribute.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\ReadOnlyAttribute.cs", "C#", 8, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\ShowIfAttribute.cs", "C#", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\MetaAttributes\ShowIfAttributeBase.cs", "C#", 30, 0, 0, 0, 0, 0, 0, 3, 7, 40
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\Utility\EColor.cs", "C#", 54, 0, 0, 0, 0, 0, 0, 0, 3, 57
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\Utility\EConditionOperator.cs", "C#", 9, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\ValidatorAttributes\MaxValueAttribute.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\ValidatorAttributes\MinValueAttribute.cs", "C#", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\ValidatorAttributes\RequiredAttribute.cs", "C#", 13, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\ValidatorAttributes\ValidateInputAttribute.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Core\ValidatorAttributes\ValidatorAttribute.cs", "C#", 7, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\DecoratorDrawers\HorizontalLineDecoratorDrawer.cs", "C#", 21, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\DecoratorDrawers\InfoBoxDecoratorDrawer.cs", "C#", 49, 0, 0, 0, 0, 0, 0, 0, 11, 60
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\NaughtyInspector.cs", "C#", 189, 0, 0, 0, 0, 0, 0, 3, 30, 222
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\AllowNestingPropertyDrawer.cs", "C#", 15, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\AnimatorParamPropertyDrawer.cs", "C#", 146, 0, 0, 0, 0, 0, 0, 0, 28, 174
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\CurveRangePropertyDrawer.cs", "C#", 39, 0, 0, 0, 0, 0, 0, 1, 8, 48
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\DropdownPropertyDrawer.cs", "C#", 142, 0, 0, 0, 0, 0, 0, 5, 30, 177
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\EnumFlagsPropertyDrawer.cs", "C#", 33, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\ExpandablePropertyDrawer.cs", "C#", 167, 0, 0, 0, 0, 0, 0, 3, 26, 196
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\InputAxisPropertyDrawer.cs", "C#", 61, 0, 0, 0, 0, 0, 0, 4, 13, 78
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\LayerPropertyDrawer.cs", "C#", 75, 0, 0, 0, 0, 0, 0, 0, 14, 89
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\MinMaxSliderPropertyDrawer.cs", "C#", 86, 0, 0, 0, 0, 0, 0, 2, 20, 108
"c:\Users\Aleksa Petrovic\UnityProjects\NewUnityProjects\AnimalRescue3D\Assets\_Game\Plugins\NaughtyAttributes\Scripts\Editor\PropertyDrawers\ProgressBarPropertyDrawer.cs", "C#", 123, 0, 0, 0, 0, 0, 0, 5, 27, 155
